sectionName,string
4. Discussion,"Similar results have been reported by others (Tassou et al., 1995; Del Campo et al., 2000; Skandamis and Nychas, 2000)."
Materials and Methods,"V1 was identified as a largely acallosal region ( 1.5 mm wide, 2 mm long) on the medial side of a callosally connected rostrocaudal band (Wang et al., 2007)."
Experimental design,"Network dimensions showing the number of connections per neuron and the radius in the preceding layer from which 67% are received
the order of 100 spikes ⁄ s in the visual system (Rolls & Deco, 2002; Rolls, 2008b)."
Introduction,"Previous studies indicate that both the age and the disease duration have an influence on the progression of MS [3, 19]."
,"Pneumolysin interaction with TLR4 on epithelial cells induces ERK-mediated production of MUC5A mucin, potentially enhancing trapping of bacteria in mucus and further enabling clearance [99]."
Introduction,"Based on their ability to monitor the dielectric characteristics of the surroundings separately from hydrogen bonding [18], several 3HC-based probes were designed to quantify the local water concentration at selected positions of biomolecules [17], opening new possibilities in the investigation of biomolecular interactions [19, 20]."
INTRODUCTION,"*Author for correspondence (wallingford@austin.utexas.edu)
D E V E LO
P M
E N T
sufficient to disrupt core PCP asymmetry and result in a loss or reversal of structural polarity (Adler et al., 2000; Bastock et al., 2003; Strutt and Strutt, 2007; Tree et al., 2002)."
Introduction,"polyps are mainly distributed on artificial constructions off the coasts of Japan, the UK, France and the Mediterranean (Miyake et al., 2002; Ishii & Katsukoshi, 2010; Duarte et al., 2012; Malej et al., 2012; Marques et al., 2015; Vodopivec et al., 2017)."
The Cell Repeller Model,"Traditionally, analytical placement has been formulated as a mathematical program with either linear or quadratic wirelength objective function [15, 30, 34, 8, 17, 64, 43]."
Introduction,"Moreover, there is increasing evidence suggesting that MP may protect against age-related maculopathy [2]."
Results,"Cre F1 mice underwent a surgical procedure to create unilateral ureteral obstruction (UUO) producing experimental renal fibrosis in one kidney (8, 30)."
MBD,"A recent in vitro study with MBD1-6 reported that MBD1-3 was compacted without Cu and adopted an extended conformation after Cu loading (Yu et al. 2017b), indicating a possible impact of Cu binding on the structural arrangements of both linkers and MBDs."
Methods,…3 s were trimmed from each time series to eliminate transients. the remaining data were analyzed using crossrecurrence quantification analysis (cRQa; Marwan et al. 2002; shockley 2005; shockley et al. 2002; Webber and Zbilut 2005; Zbilut et al. 1998) to measure interpersonal coordination (of…
7 Experiments,"We reimplemented two of the baselines given on the Letor webpage:
RankSVM Our own implementation of RankSVM achieves better results than the
Letor baseline."
1 Introduction,"China’s role in Apple’s global supply chain (e.g., Linden et al., 2009; Dedrick et al., 2010) have received a great deal of attention."
,Bivariate analysis of CD133 and nuclear beta-catenin was reported to be associated with decreased survival of patients due to ominous course of IIA colonic adenocarcinomas with coexpression of these both markers [24].
4. DISCUSSION,"[23] stated that infection, either major or minor, is listed as the cause of DKA in 15% to 50% of the cases."
Discussion,"The new reference models result in slightly larger predicted values than previously used Viljanen values especially in males, but significantly lower values than the ECSC predictions in females."
CONCLUSIONS,"Although other studies have also demonstrated these findings (2,9,21), these results are contrary to more recent reports published from other institutions and joint registries which suggest functional outcome is inferior to that following primary TKR, with suggestion that it is actually similar to that following revision of a primary TKR at six-months (3,15,19,24)."
,The second dataset contains the expression data of genes in 63 plant tissues that were generated within the framework of the AtGenExpress project (Additional data file 2) [39].
Results,"To compare acute reduction of hERG surface protein to a well-characterized inhibitor of hERG forward trafficking, pentamidine, a chemiluminescence assay was used (Kuryshev et al. 2005; Wible et al. 2005)."
Discussion,"Also we show that the H-Ras mutant C181S creates the highest amount of rasosomes relative to the other palmitoylated Ras proteins, this complements the recent results which shows that this mutant has the lowest tendency to be solubilized by PDE6d.18 Hence, rasosomes can act as an alternative mode for transfer of hydrophobic Ras that cannot be carried by PDE6d."
3. Th17 Cells in TB Defense and Pathology,"The main effector cytokine of Th17 is IL-17; other cytokines are IL-22, IL-26, and GM-CSF [52–56]."
Methods,"The Hospital Anxiety and Depression Scale (HADS) is a self-completed 14-item screening questionnaire on a 4-point scale (Snaith and Zigmond, 1986), and was used to grade the severity of neuropsychiatric symptoms."
Introduction,"fMRI studies using motor tasks in children with CP-U demonstrated abnormal pattern of activation, which included reduced activation in the affected hemisphere and existence of ipsilateral activation (Guzzetta et al. 2007; Sutcliffe et al. 2007, 2009; You et al. 2005)."
Methods,Gene ontology analysis was conducted using DAVID [8] and p-values was adjusted using the Storey q-test [15].
DISCUSSION,"For HFrEF, the INTERMACS profile score (15) has proven invaluable in capturing a patient’s prevailing health status and facilitating risk/benefit assessment."
Discussion,"This leads to the formation of a knickzone, where a slowly eroding plateau with smooth hillslopes is juxtaposed to a rapidly eroding reach with elevated channel steepness, high erosion rates, and steep hillslopes (Safran et al. 2005; Blodgett and Isacks 2007)."
,"The growth inhibition effect of TGF-ß is mediated by its receptor, especia11y type I [78], with the p53 gene not likely participating in the process [77]."
1. INTRODUCTION,"Also, some approaches reduce the access time by caching [2, 3, 7, 18, 33], and nonuniform broadcasting [3, 18, 30, 31], and some reduce the tuning time by indexing [14, 19-21, 29, 33, 35], hashing [19] or using signature [24] techniques, where the tuning time is the amount of time spent by a client listening to the channel."
Introduction,The NMR structure of CD [9] has revealed a globular shape made of a three-stranded anti-parallel b-sheet packed against a Cterminal a-helix.
RESULTS,"Five of the seven studies showed a significant difference (p < 0.05) in favour of microTESE (Amer et al., 2000; Okada et al., 2002; Ramasamy et al., 2005; Colpi et al., 2009; Ghalayini et al., 2011)."
Discussion,"These data are consistent with the previously demonstrated defect of ubc9-1 mutants in the degradation of Clb2 and Clb5 (Seufert et al., 1995)."
,"Discrepancies analogous to those between our results and those of simulations have, indeed, recently been observed in the case of the binary perceptron [18], the pspin interaction spin glass [19], and in the case of fluctuating manifolds in random media [20], where dynamically frozen phases were observed in regions of parameter space in which static approaches yielded ergodic phases."
Methods,The clustering method implemented in tbESTdb is based on the phred/phrap algorithms [23] and ensures high discriminatory power to identify closely related paralogues and distinct gene copies [22].
Prognostic role of PTPs,"In NSCLC, common PTPRB downregulation was associated with worse overall survival (197), whereas PTPRD downregulation and mutations were associated with worse"
2.1 A wikipedia related multi domain seed knowledge base,"In accordance with this assumption, considering the different experiment results in literature [12] [11] [14], the first step of a domain independent extraction process is the elicitation of these concepts, which is carried out with the help of an algorithm using the wikipedia category system."
METHOD,"6245, which was reported to be associated with a specificity of 90% (Wolfe et al., 2010), was used."
Method,"To calculate the density of the target receptor more precisely, the background intensity of the film was subtracted from the intensity within ROI, following a previously established computation (Suzuki et al., 2010a, 2010b)."
Results,"6, WAT endothelial cells and ASCs increased local breast cancer growth in 2 different models of orthotopic breast cancer (5)."
1. Introduction,There have been also many interesting attempts to construct a consistent mathematical representation for polarization optics based on the Lorentz group [7]–[13].
Experimental design,"Model I-2 (n = 4) and -5 (n = 4) were directly injected with 50 mg of the human AE1-targeted siRNAexpressing vector and 50 mg of the scramble vector into the tail vein, respectively, once every 3 days for a total of seven doses, as described previously (Garg et al., 2008)."
Results and Discussion,"PL, an electrophilic small molecule identified in cell-based, high-throughput screening assays was shown to selectively kill cancer cells without harming the normal epithelial cells (3)."
Discussion,‚Ä¶expatriate partner adjustment: we interpret this result a similar fashion than the findings and remarks of some authors (Shaffer and Harrison 2001; Cole 2012) who stated that expatriate partners that decided to interrupt their career in order to follow their partner in the international‚Ä¶
INTRODUCTION,"Davison et al. (2008), in a wide review of studies about this subject, pointed to inconclusive results."
Introduction,"Neuroimaging studies and event-related brain potential research have established that the ACC is central to performance monitoring (Carter et al., 1998; Gehring and Knight, 2000; Luu et al., 2000; Ullsperger and Von Cramon, 2003)."
Results,"Since Ascent dehumanization is more closely related to animalistic (vs. mechanistic) dehumanization (Kteily et al., 2015, Study 5), we excluded these items from our blatant dehumanization composite."
RESULTS,"High BP induces structural and functional alterations, mainly in the form of left atrial enlargement.(7) Therefore, left atrial size is a recognized risk factor for AF and stroke."
3. Methodology,"These experiments are described in detail elsewhere (Oum et al., 1998; Knipping et al., 2000; Hunt et al., 2004)."
3.2. Variability in the Methods Used by Cancer Registries.,"While this method is known to be generally reliable, there are some questions about the representativeness of the data used [25]."
Introduction,The depth and length of MBs may be responsible for the severity of these conditions (Canyigit et al. 2009; Ferreira et al. 1991; Lazoura et al. 2010; Ozbag and Kervancioglu 2004; Santos et al. 2007).
DISCUSSION,"Our results are consistent with the other studies that find a deficit in contralateral feature search (Riddoch and Humphreys, 1983; Eglin et al., 1989; Pavlovskaya et al., 2002)."
Materials and Methods,"Streptomyces isolates (n=269) were characterized for antibiotic inhibition profiles by evaluating their ability to inhibit each standard isolate using an agar-overlay method (Davelos et al., 2004a)."
Discussion,"These results differ from a previous canine ACHMmissense mutation, CNGB3-D262N, located in the S2 transmembrane segment of CNGB3 [24, 51]."
1. Introduction,") (Burdette and Whitaker, 2005; Carver et al., 2008; Ding et al., 2011; Gomez et al., 2004; Molnar et al., 2004; Mota et al., 2005)."
2. METHODOLOGY,"It has been employed more formally by other scholars in the library and information science (LIS) field to decompose the particulars of notions like “information” [4], in the development of ontologies [12], and for the development of conceptual frameworks for metadata schema [5]."
Methods,"A scoping review using the methodology described by Arksey and O‚ÄôMalley [18], and refined by both Levac et al. [19], and Colquhoun et al. [20] will be used to address the research question."
1 Introduction,"An alternative is to fuse the information from multiple cameras surrounding the vehicle [29] and such methods have been used to fuse between a forward-facing camera and LIDAR [10,27]."
Discussion,"1 expression are induced by seizures in experimental models (present results; for review see [1,57,61]), we cannot exclude that seizure activity may contribute to their level of expression."
Results,"In view that PFD changes mouse liver glutathione S-transferase (mGST), glyceraldehyde-3-phosphate dehydrogenase, carbonic anhydrase III and Zn superoxide dismutase (CuZn-SOD) contents [42, 47, 48], we wished to explore whether it affects other cellular antioxidative enzymes."
Outcome Measures,intrauterine pregnancy.(9) We present this data in aggregate and by physician to better represent individual variation in ability to identify an intrauterine pregnancy.
Methods,"This occupational social class measure has been previously used to investigate socioeconomic inequalities in mortality, cardiovascular disease, disability, and trends in inequalities in all-cause and coronary disease in this cohort [18,22,23], and other studies [24-28]."
INTRODUCTION,"They posited that trans acting differences tend to generate intra-
specific expression polymorphisms (Lemos et al. 2008, Wittkopp et al. 2008, Emerson et al. 2010) that might in turn be fixed by drift (Coolon et al. 2014)."
Video Collection and Editing,"goal lines, which were extensions of the halfway line or penalty area approximately 3–30 m from each line) because multiple perpendicular views were recommended to obtain more accurate results using the MBIM technique (Krosshaug and Bahr, 2005)."
Methodology,"Drug specific parameters and parameter estimation
Tissue/plasma concentration ratios (Kp) were predicted for each tissue using the equations proposed by Poulin and Theil [24], Kp for the rest of body was optimised so that the predicted volume of distribution at steady state (VSS) is the same as the observed in vivo value using the following equation [25]
Kp;REST ¼ VSS;Obs VP
P Kp;T VT
70 P VT ð2Þ
The same Kp was assumed for adults and children and values for different tissues are presented in Table 1."
